entrez_id,symbol,name,CRISPR_depCL_frac,CRISPR_strong_depCL_count,RNAi_depCL_frac,RNAi_strong_depCL_count,CRISPR_min_gene_effect,CRISPR_min_gene_effect_zscore,RNAi_min_gene_effect,RNAi_min_gene_effect_zscore,CRISPR_Mean,CRISPR_Variance,CRISPR_Skewness,RNAi_Mean,RNAi_Variance,RNAi_Skewness,CRISPR_PanDependency,RNAi_PanDependency,CRISPR_bimodal_pval,RNAi_bimodal_pval,CRISPR_LRT,RNAi_LRT,CRISPR_Context,RNAi_Context,CRISPR_ensemble_pearson,CRISPR_top_model,CRISPR_good_models,CRISPR_moderate_models,RNAi_ensemble_pearson,RNAi_top_model,RNAi_good_models,RNAi_moderate_models,BiomarkerID_CRISPR_Genetic_Driver,BiomarkerID_CRISPR_Genetic_Driver_Feature,BiomarkerID_RNAi_Genetic_Driver,BiomarkerID_RNAi_Genetic_Driver_Feature,BiomarkerID_CRISPR_Expression_Addiction,BiomarkerID_CRISPR_Expression_Addiction_Tissue,BiomarkerID_RNAi_Expression_Addiction,BiomarkerID_RNAi_Expression_Addiction_Tissue,BiomarkerID_CRISPR_Synthetic_Lethal,BiomarkerID_CRISPR_Synthetic_Lethal_Oncogene,BiomarkerID_CRISPR_Synthetic_Lethal_TSG,BiomarkerID_RNAi_Synthetic_Lethal,BiomarkerID_RNAi_Synthetic_Lethal_Oncogene,BiomarkerID_RNAi_Synthetic_Lethal_TSG,BiomarkerID_CRISPR_Paralog_Mutation_Driven,BiomarkerID_CRISPR_Paralog_Expression_Driven,BiomarkerID_CRISPR_Paralog,BiomarkerID_RNAi_Paralog_Mutation_Driven,BiomarkerID_RNAi_Paralog_Expression_Driven,BiomarkerID_RNAi_Paralog,BiomarkerID_CYCLOPS,BiomarkerID_Cell_Line_Essential,canSAR_drug_target,canSAR_bioactive_compounds,canSAR_available_structure,canSAR_druggable_structure,canSAR_druggable_by_ligand_based_assessment,canSAR_enzyme,canSAR_cell_membrane,canSAR_cytoplasm,canSAR_extracellular,canSAR_nuclear_membrane,canSAR_nucleus,canSAR_organelle,canSAR_organelle_membrane,canSAR_ligand_druggability_score,canSAR_ligand_druggability_percentile,canSAR_network_druggability_overall,canSAR_network_druggability_cancer,canSAR_network_druggability_other,canSAR_network_druggability_cancer_associated,Broad_isMetabolic,Broad_isTF,Broad_isCellSurface,Broad_RepHub_Compound,Broad_inRepHub,Broad_Cancer Use Conditions,Broad_Integrity_DevPhase,Broad_established_target,Broad_targetID_blacklist,Broad_IUPHAR_druggable
145873,MESP2,mesoderm posterior bHLH transcription factor 2,9.066183136899365e-4,0,0,0,-0.5531456293714414,-5.350432639410971,-0.718758370731761,-5.489385097416649,-0.03574416101809721,0.009351418909091927,-0.4449529421247959,0.09142572962621576,0.021783117501074083,-0.4204448246865806,FALSE,FALSE,0.9948980904830105,0.9669769389664703,66.8333049753926,41.7016419390396,ATL_histology_II; ATL_disease_subtype_I; M2_disease_subtype_II; haematopoietic_and_lymphoid_tissue_primary_tissue; Teratoma_histology_I; Testicular_histology_II; teratoma_disease_subtype_I; testicular_disease_subtype_II,autonomic_ganglia_primary_tissue; ERneg_HER2neg_disease_subtype_II; breast_disease; ERpos_HER2pos_disease_subtype_II; Neuroblastoma_histology_I; peripheral_nervous_system_disease; neuroblastoma_disease_subtype_I,0.11132092318905941,Core_omics: [FLOT1_(10211)_RNAseq],NA,NA,0.20565926838714246,Core_omics: [SSMD_rnai_confounders],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-3,59,0,0,0,0,FALSE,TRUE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
4232,MEST,mesoderm specific transcript,0.001813236627379873,0,0,0,-0.8337863103628814,-8.349167519419462,-0.574700683897758,-4.726757104225323,-0.032925422685676775,0.009200847203259883,-0.567066998604193,0.0695985393166443,0.018580125549382417,-0.4571127151221547,FALSE,FALSE,0.9944641398678271,0.9473109349052047,153.290129966477,23.1334741990456,mixed_endometrioid_clear_cell_disease_subtype_II; unspecified_leukemia_disease_subtype_I; Placenta_primary_tissue; b_cell_burkitt_disease_subtype_II; haematopoietic_and_lymphoid_tissue_primary_tissue,malignant_rhabdoid_tumor_disease_subtype_I; Rhabdoid_histology_I; mixed_serous_clear_cell_disease_subtype_II; soft_tissue_disease; Leiomyosarcoma_histology_II; leiomyosarcoma_disease_subtype_I,0.0782813530224886,Related: [cell_line_NNMD_crispr_confounders],NA,NA,0.2420415322898656,Core_omics: [RPLP0_(6175)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-3,59,28.78,49.88,42.72,60.96,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
4233,MET,"MET proto-oncogene, receptor tyrosine kinase",0.02901178603807797,10,0.004219409282700422,3,-1.6047205479089168,-10.806720298560549,-1.22650099564613,-8.62924838218832,-0.08912660153549112,0.019668801691082653,-4.086730734924942,0.032532405346434506,0.021287691302647183,-2.3833508268085244,FALSE,FALSE,0.9773773958712838,0.9996972096373166,1005.13904366621,272.373575521477,glioma_disease_subtype_I; central_nervous_system_disease; central_nervous_system_primary_tissue; Rhabdoid_histology_I; Glioblastoma_histology_II; glioblastoma_disease_subtype_II,diffuse_gastric_disease_subtype_II; gastric_adenocarcinoma_disease_subtype_I; gastric_disease; liver_primary_tissue; Oligodendroglioma_histology_II; oligodendroglioma_disease_subtype_II,0.47524499640316537,Related: [HGF_(3082)_RNAseq; MET_(4233)_RNAseq],NA,Core_omics: [HGF_(3082)_RNAseq],0.4175940683575675,Related: [MET_(4233)_RNAseq; HGF_(3082)_RNAseq],NA,NA,TRUE,Copy Number,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.5,94,99.95,99.95,96.93,99.79,FALSE,FALSE,TRUE,alectinib|altiratinib|AMG-208|AMG-337|AMG458|amuvatinib|BMS-536924|BMS-777607|BMS-817378|cabozantinib|crizotinib|EMD-1214063|foretinib|golvatinib|INC-280|JNJ-38877605|LY2801653|MGCD-265|MK-2461|MK-8033|NVP-BVU972|PF-04217903|PHA-665752|savolitinib|SGX523|SU-11274|tivantinib,TRUE,0,NA,TRUE,TRUE,TRUE
23173,METAP1,methionyl aminopeptidase 1,0.5847688123300091,183,0.0018281535648994515,0,-1.4572202692293643,-3.591264223991672,-0.985879177072215,-5.861380071472779,-0.49352494202893604,0.07200866975333839,-0.29837532356926855,0.0534946747885264,0.03144443581101813,-0.008475918850834598,FALSE,FALSE,0.902581306978799,0.9950884314347082,17.5035174412342,20.5964976310144,exocrine_adenocarcinoma_disease_subtype_II; pancreas_disease; upper_aerodigestive_disease; exocrine_disease_subtype_I; upper_aerodigestive_tract_primary_tissue,breast_primary_tissue; Carcinoma_histology_II; breast_carcinoma_disease_subtype_I; ERneg_HER2neg_disease_subtype_II; breast_disease,0.47004904836418715,Core_omics: [SH3BP4_(23677)_RNAseq],NA,DNA_based: [Haematopoietic_and_Lymphoid_Lin; cell_line_NNMD_crispr_confounders; Solid_Lin] | Related: [Solid_Lin],0.2830108277091829,Related: [HNRNPU_(3192)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.3,76,29.23,17.41,15.43,46.83,FALSE,FALSE,FALSE,NA,FALSE,0,Discontinued,FALSE,FALSE,TRUE
254042,METAP1D,"methionyl aminopeptidase type 1D, mitochondrial",0,0,0,0,-0.32448915782309345,-3.799667159575198,-0.690973840934979,-5.003011856016999,-0.01695868344801724,0.006550662217115071,0.11849174299766403,0.059962814404833115,0.022529084495137745,-0.330639742581096,FALSE,FALSE,0.8629252858750256,0.995708036368821,32.1538803640924,11.7949047509769,esophagus_squamous_disease_subtype_I; CML_disease_subtype_I; esophagus_disease,breast_carcinoma_disease_subtype_I; Carcinoma_histology_II; ERneg_HER2pos_disease_subtype_II; breast_disease; pericardial_effusion_primary_tissue,0.20341771983178963,Core_omics: [cell_line_NNMD_crispr_confounders],NA,NA,0.2894600897160436,Core_omics: [SMARCA1_(6594)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-3,59,0,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,TRUE
10988,METAP2,methionyl aminopeptidase 2,0.7126019945602902,269,0.4519774011299435,80,-1.5334377609220309,-3.561836483916289,-1.89423707494606,-4.69477195044945,-0.5707190466316389,0.07305515594363611,-0.06258757247915162,-0.5390287977249967,0.08332649009989604,-0.5513474180524537,TRUE,FALSE,0.9834359737033446,0.8510569167774706,7.47373812864339,34.7507440294975,NA,melanoma_disease_subtype_I; Melanoma_histology_II; skin_disease; skin_primary_tissue; pancreas_disease,0.40653232844628867,Related: [Haematopoietic_and_Lymphoid_Lin],NA,NA,0.37653777553434703,Core_omics: [EIF4A1_(1973)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,BRAF (new),NA,TRUE,BRAF (new),NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1.7,96,78.17,80.4,72.36,78.19,FALSE,FALSE,FALSE,AGM-1470|fumagillin|methionine|nitroxoline|oxyquinoline,TRUE,0,Launched,FALSE,FALSE,TRUE
79006,METRN,"meteorin, glial cell differentiation regulator",9.066183136899365e-4,0,0,0,-0.4652133804289666,-4.5345474974169795,-0.528680849366989,-3.545706783383765,-0.011909050582915933,0.009993366705405205,-0.431635585871379,0.03844534158516967,0.02558313556168118,0.19014448617706664,FALSE,FALSE,0.9966575206351506,0.9935109519820026,73.7218311748936,7.14292194905545,Rhabdoid_histology_I; soft_tissue_disease; ATRT_disease_subtype_I; malignant_rhabdoid_tumor_disease_subtype_I; soft_tissue_primary_tissue,ovary_carcinoma_disease_subtype_I,0.09685125105763698,Related: [cas9_activity_crispr_confounders; cell_line_NNMD_crispr_confounders; METRNL_(284207)_RNAseq; METRNL_(284207)_CN; METRN_(79006)_RNAseq],NA,NA,0.18690945095084896,Core_omics: [RAB28_(9364)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,-3,59,0,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
284207,METRNL,"meteorin like, glial cell differentiation regulator",0.001813236627379873,0,0,0,-0.5532851756070555,-5.9507637278253656,-0.51973237439992,-3.644887539607713,-0.007965136445171089,0.00839764478172417,-0.3857581347872211,-0.07731771301233255,0.014732985302972613,-0.2992896450302071,FALSE,FALSE,0.8643327379753489,0.9923780729975225,102.801403535876,20.7302425824023,brenner_tumor_disease_subtype_I; M3_disease_subtype_II; bladder_transitional_cell_disease_subtype_II; urinary_tract_primary_tissue,eye_disease; uveal_melanoma_disease_subtype_I; clear_cell_disease_subtype_II; uvea_primary_tissue,0.1439289483322077,Core_omics: [SHC4_(399694)_RNAseq],NA,NA,0.12088179558701877,Core_omics: [KATNAL2_(83473)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-3,59,0,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
4234,METTL1,methyltransferase like 1,0.5312783318223028,162,0.0033333333333333335,0,-1.4352427514179666,-3.7576783049937172,-0.940334926965037,-5.35464016853818,-0.47006452304719487,0.06597445921841169,-0.8051649446515166,-0.11563484514041626,0.023720917994886164,-1.1465567669576615,TRUE,FALSE,0.997205489527413,0.9956561572397031,151.234459522446,59.0149039059952,rhabdomyosarcoma_disease_subtype_I; Leukemia_histology_I; blood_disease; upper_aerodigestive_disease; upper_aerodigestive_squamous_disease_subtype_I,breast_adenocarcinoma_disease_subtype_I; merkel_cell_carcinoma_disease_subtype_I; skin_disease; spleen_primary_tissue; skin_primary_tissue,0.2816410557651513,Core_omics: [GOLT1A_(127845)_RNAseq],NA,NA,0.18695609398341564,Core_omics: [SSMD_rnai_confounders],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-3,59,73.44,67.15,77.63,52.76,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
339175,METTL2A,methyltransferase like 2A,NA,NA,0,0,NA,NA,-0.627899385977291,-3.6510925667501257,NA,NA,NA,-0.01729262537590256,0.027969038018864568,-0.020013280053076378,NA,FALSE,NA,0.9883977723270606,NA,2.90928744765324,NA,urinary_tract_primary_tissue; urinary_tract_disease; bladder_carcinoma_disease_subtype_I; engineered_kidney_disease; bladder_transitional_cell_disease_subtype_II,NA,NA,NA,NA,0.25633087571620544,Core_omics: [UBE2T_(29089)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-3,59,18.63,9.74,32.06,19.48,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
55798,METTL2B,methyltransferase like 2B,NA,NA,0.009859154929577466,0,NA,NA,-0.812958204795084,-3.4349804871943372,NA,NA,NA,-0.1362569167168088,0.03881016218350926,0.09869498157952031,NA,FALSE,NA,0.9928209661868953,NA,3.27249770361357,NA,tongue_disease_subtype_II; NSCLC_disease_subtype_I,NA,NA,NA,NA,0.12238577490064098,Core_omics: [ERFE_(151176)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-3,59,41.04,34.04,60.81,37.41,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
56339,METTL3,methyltransferase like 3,0.7633726201269265,186,0.0014084507042253522,0,-1.1725837134540058,-3.008046331402969,-0.679896043954857,-3.911402219128459,-0.5595557478603395,0.041532830678085234,-0.1138911158495912,0.023919897690788807,0.032378240409031984,-0.3578768974808558,TRUE,FALSE,0.9597019377828816,0.9308250068725575,4.63519896970604,39.2503904333936,haematopoietic_and_lymphoid_tissue_primary_tissue,NSCLC_adenosquamous_disease_subtype_II; tubular_disease_subtype_II; uvea_primary_tissue; renal_cell_carcinoma_disease_subtype_I; eye_disease; uveal_melanoma_disease_subtype_I,0.20930365651702423,Related: [cell_line_NNMD_crispr_confounders],NA,NA,0.21868791645308702,Core_omics: [SLPI_(6590)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-3,59,0,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
64863,METTL4,methyltransferase like 4,0.001813236627379873,0,0.003656307129798903,0,-0.4763117124791787,-4.8154470778617,-0.871106401014745,-5.0287156846655465,0.04984666347505069,0.011938774467584531,-0.47923773503772543,0.048682101743028575,0.03345505816295863,-1.073582169244468,FALSE,FALSE,0.99785310876274,0.9940208879583522,68.1910674064691,88.8973510940137,mucosal_disease_subtype_II; large_intestine_primary_tissue; colorectal_disease; colorectal_adenocarcinoma_disease_subtype_I; ovary_carcinoma_disease_subtype_I,breast_primary_tissue; breast_disease; breast_ductal_carcinoma_disease_subtype_I; ERneg_HER2neg_disease_subtype_II,0.12125535683459865,DNA_based: [DYNC2I1_(55112)_CN],NA,NA,0.12829600774236757,Core_omics: [ING5_(84289)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,-3,59,0,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
29081,METTL5,methyltransferase like 5,0.1214868540344515,6,NA,NA,-1.0401439487458592,-4.675356514118855,NA,NA,-0.2163970909048606,0.031042599067285986,-0.3057607007844271,NA,NA,NA,FALSE,NA,0.9168035698774735,NA,29.5026235625008,NA,CML_disease_subtype_I; Leukemia_histology_I; blood_disease; AML_disease_subtype_I; prostate_hyperplasia_disease_subtype_I,NA,0.178134160453778,Core_omics: [APOL4_(80832)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-0.1,78,0,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
131965,METTL6,methyltransferase like 6,0,0,NA,NA,-0.4309205251307703,-4.085902134559687,NA,NA,0.022490321737095434,0.012314247852387378,-0.062466457190708063,NA,NA,NA,FALSE,NA,0.9909514253060321,NA,67.9122129202551,NA,Meningioma_histology_II; meningioma_disease_subtype_I; serous_disease_subtype_II; exocrine_adenocarcinoma_disease_subtype_II; pancreas_disease,NA,0.14980991064000776,Core_omics: [MAPRE3_(22924)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.35,75,0,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
25840,METTL7A,methyltransferase like 7A,0.08522212148685404,0,NA,NA,-0.7732981167742431,-4.140965214677161,NA,NA,-0.24070523753952366,0.016541982102916623,-0.17090153599866154,NA,NA,NA,FALSE,NA,0.8686529579841323,NA,50.1131424694815,NA,bone_primary_tissue; Osteosarcoma_histology_II; osteosarcoma_disease_subtype_I; mucinous_disease_subtype_II; bone_disease,NA,0.31702796003424977,Related: [cell_line_NNMD_crispr_confounders],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,-3,59,0,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
196410,METTL7B,methyltransferase like 7B,0.006346328195829556,0,NA,NA,-0.5359783260209358,-3.8850341900535086,NA,NA,-0.11383159025848706,0.011806935224874325,-0.36288648740608653,NA,NA,NA,FALSE,NA,0.25951790132789454,NA,37.274808269538,NA,Myeloma_histology_II; Choriocarcinoma_histology_II; choriocarcinoma_disease_subtype_I; brenner_tumor_disease_subtype_I; upper_aerodigestive_disease,NA,0.23356692632697817,DNA_based: [cell_line_NNMD_crispr_confounders],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1,67,23.9,7.37,25.64,5.25,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
51108,METTL9,methyltransferase like 9,0,0,0.0058309037900874635,0,-0.6352808830304757,-5.7988779886305934,-0.816386883560043,-4.677404511783809,0.021568912863452076,0.012830518182694383,-0.4200544570092673,0.017900391739624235,0.031814227249919044,-0.708742904238604,FALSE,FALSE,0.9907506167983705,0.9958279818448583,58.7984302598582,16.8816040509846,tubular_disease_subtype_II; uvea_primary_tissue; stomach_primary_tissue; clear_cell_carcinoma_disease_subtype_I; diffuse_gastric_disease_subtype_II,breast_primary_tissue; breast_disease; breast_ductal_carcinoma_disease_subtype_I; ERneg_HER2neg_disease_subtype_II; ERneg_HER2pos_disease_subtype_II,-0.03182510053699483,Core_omics: [MOSPD1_(56180)_RNAseq],NA,NA,0.20412957756223185,Core_omics: [TRIP6_(7205)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,-3,59,4.19,24.87,65.93,2.26,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
149281,METTL11B,methyltransferase like 11B,0.004533091568449683,0,NA,NA,-0.6397416815521931,-4.616107992680531,NA,NA,-0.0764602207171146,0.01489014731004516,0.7245232263023049,NA,NA,NA,FALSE,NA,0.9085497809344776,NA,183.496176857133,NA,Neuroblastoma_histology_I; neuroblastoma_disease_subtype_I; embryo_carcinoma_disease_subtype_I; autonomic_ganglia_primary_tissue; Myeloma_histology_I; plasma_cell_disease; multiple_myeloma_disease_subtype_I,NA,0.19789093884191125,Related: [METTL11B_(149281)_CN; cell_line_NNMD_crispr_confounders],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-3,59,0,0,0,0,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
57721,METTL14,methyltransferase like 14,0.8703535811423391,574,0.0014084507042253522,0,-1.840339870345701,-3.5193009768705754,-1.16946080987838,-7.8100815302271025,-0.7834203560608458,0.09019262207650397,0.06568596732406137,0.023064900844042197,0.02331440665275497,-0.5478463197435305,TRUE,FALSE,0.9509622681929971,0.7755675345445754,0.667168750617577,38.6800539081312,upper_aerodigestive_tract_primary_tissue; pancreas_disease; upper_aerodigestive_disease,ERpos_HER2neg_disease_subtype_II; M7_disease_subtype_II; breast_ductal_carcinoma_disease_subtype_I,0.5369591907390032,Related: [cell_line_NNMD_crispr_confounders],NA,Core_omics: [cell_line_NNMD_crispr_confounders] | DNA_based: [cell_line_NNMD_crispr_confounders],0.13374826296748732,Core_omics: [PACSIN3_(29763)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-3,59,11.58,10.59,3.9,19.12,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
196074,METTL15,methyltransferase like 15,0.4496826835902085,20,NA,NA,-1.0636625772629102,-4.049542138042551,NA,NA,-0.40038701967717427,0.026827249102188283,-0.42353553838312674,NA,NA,NA,TRUE,NA,0.9935072827834689,NA,49.2797190729807,NA,engineered_disease; eye_primary_tissue,NA,0.3282245150545395,Core_omics: [PLAU_(5328)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-1.25,66,7.74,4.29,7.77,3.75,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
79066,METTL16,methyltransferase like 16,0.9492293744333635,767,0,0,-1.8724375241339424,-2.8008851243423623,-0.431727494132213,-2.886472246785421,-0.9646758153323371,0.10503961584140735,-0.16377327832721172,-0.01573371145755132,0.02077011529795334,-0.11424935762691157,TRUE,FALSE,0.9912582571161629,0.9974108027323842,5.08701996866193,1.06116837319223,NA,ERpos_HER2neg_disease_subtype_II; breast_disease; breast_carcinoma_disease_subtype_I,0.4393556090101507,Core_omics: [cell_line_NNMD_crispr_confounders],NA,NA,0.26344314429469246,Core_omics: [TCF12_(6938)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,-3,59,1.18,1.15,1.1,1.07,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
64745,METTL17,methyltransferase like 17,0.5820489573889392,143,NA,NA,-1.2205415838271587,-3.4715972541834343,NA,NA,-0.4736133261807846,0.04629127123558237,-0.46299785737333987,NA,NA,NA,TRUE,NA,0.5190237737487082,NA,46.2768383031652,NA,Rhabdoid_histology_I; malignant_rhabdoid_tumor_disease_subtype_I; non_hodgkin_lymphoma_disease_subtype_I,NA,0.3659032703735884,Core_omics: [TGFBI_(7045)_RNAseq],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.2,82,11.5,46.61,30.49,67.25,FALSE,FALSE,FALSE,NA,FALSE,0,NA,FALSE,FALSE,FALSE
